run_id,work_order_id,machine_id,operator_id,start_time,end_time
2229,133,9,9,2024-03-04 08:00:00,2024-03-04 10:08:13.540544
2230,90,5,28,2024-03-20 16:00:00,2024-03-20 17:14:52.434136
2231,59,2,6,2024-03-28 14:00:00,2024-03-28 19:18:10.264996
2232,297,11,2,2024-03-11 17:00:00,2024-03-11 19:08:23.143581
2233,133,9,1,2024-03-27 11:00:00,2024-03-27 14:42:07.944381
2234,23,20,8,2024-02-14 07:00:00,2024-02-14 08:23:14.624569
2235,228,4,17,2024-01-10 09:00:00,2024-01-10 11:01:12.754480
2236,293,12,27,2024-03-28 12:00:00,2024-03-28 13:21:25.077136
2237,219,10,5,2024-01-04 11:00:00,2024-01-04 15:02:05.401316
2238,185,11,14,2024-03-24 11:00:00,2024-03-24 14:21:12.330622
2239,151,20,1,2024-01-21 11:00:00,2024-01-21 12:13:22.990386
2240,77,19,1,2024-01-14 15:00:00,2024-01-14 17:03:26.633655
2241,161,17,23,2024-03-06 18:00:00,2024-03-06 21:54:26.756976
2242,177,7,13,2024-03-15 06:00:00,2024-03-15 10:17:07.067979
2243,77,13,25,2024-03-24 07:00:00,2024-03-24 12:46:33.228285
2244,115,19,17,2024-03-14 16:00:00,2024-03-14 19:44:28.194544
2245,215,18,24,2024-01-16 14:00:00,2024-01-16 18:59:27.699854
2246,242,17,17,2024-02-26 11:00:00,2024-02-26 13:20:45.288973
2247,295,10,30,2024-02-01 11:00:00,2024-02-01 13:12:55.320169
2248,186,8,15,2024-02-10 17:00:00,2024-02-10 22:51:43.143326
2249,124,15,24,2024-02-22 11:00:00,2024-02-22 12:23:54.421288
2250,287,17,3,2024-02-16 16:00:00,2024-02-16 19:25:14.781351
2251,118,15,26,2024-02-23 09:00:00,2024-02-23 12:50:48.160578
2252,65,18,8,2024-02-22 16:00:00,2024-02-22 19:55:25.596052
2253,71,20,9,2024-02-06 11:00:00,2024-02-06 13:34:09.198101
2254,42,14,14,2024-03-05 08:00:00,2024-03-05 11:52:48.211514
2255,102,6,29,2024-02-28 06:00:00,2024-02-28 07:50:01.876981
2256,215,9,25,2024-03-11 17:00:00,2024-03-11 22:39:02.252979
2257,52,5,28,2024-01-05 12:00:00,2024-01-05 13:07:10.766347
2258,86,3,5,2024-03-06 14:00:00,2024-03-06 19:35:35.214059
2259,217,12,5,2024-02-21 17:00:00,2024-02-21 20:47:04.934056
2260,151,4,11,2024-02-13 15:00:00,2024-02-13 19:02:37.633936
2261,56,2,3,2024-02-15 13:00:00,2024-02-15 18:33:12.136047
2262,231,14,10,2024-03-02 17:00:00,2024-03-02 18:40:22.899717
2263,94,19,30,2024-03-06 07:00:00,2024-03-06 08:45:40.615175
2264,4,19,19,2024-02-17 16:00:00,2024-02-17 20:14:49.285682
2265,195,11,15,2024-01-23 14:00:00,2024-01-23 18:36:45.597342
2266,144,4,8,2024-02-08 13:00:00,2024-02-08 15:42:20.109799
2267,289,17,29,2024-03-08 15:00:00,2024-03-08 18:32:28.102039
2268,219,10,11,2024-02-19 11:00:00,2024-02-19 15:47:11.403858
2269,74,2,27,2024-01-27 12:00:00,2024-01-27 15:35:44.429471
2270,295,20,11,2024-01-13 11:00:00,2024-01-13 13:25:26.237221
2271,61,10,9,2024-03-03 13:00:00,2024-03-03 15:07:05.400534
2272,87,10,30,2024-02-03 15:00:00,2024-02-03 19:46:02.438487
2273,119,9,5,2024-01-13 09:00:00,2024-01-13 12:45:38.941979
2274,261,6,1,2024-03-17 06:00:00,2024-03-17 11:47:57.420655
2275,277,18,26,2024-01-25 06:00:00,2024-01-25 09:26:30.586106
2276,14,12,7,2024-02-06 15:00:00,2024-02-06 18:07:57.046099
2277,228,17,5,2024-02-28 10:00:00,2024-02-28 15:35:23.913473
2278,62,15,29,2024-02-25 13:00:00,2024-02-25 15:18:55.017580
2279,71,9,24,2024-03-26 07:00:00,2024-03-26 12:50:31.912336
2280,41,8,24,2024-01-10 11:00:00,2024-01-10 12:47:01.089440
2281,172,9,15,2024-03-21 17:00:00,2024-03-21 20:33:51.194035
2282,38,11,29,2024-01-05 12:00:00,2024-01-05 13:30:07.898453
2283,267,11,7,2024-03-12 16:00:00,2024-03-12 21:11:17.430709
2284,19,1,8,2024-01-18 15:00:00,2024-01-18 17:52:51.763024
2285,113,7,9,2024-03-01 08:00:00,2024-03-01 11:25:21.129094
2286,96,16,10,2024-01-17 09:00:00,2024-01-17 13:10:25.909041
2287,46,17,28,2024-01-28 06:00:00,2024-01-28 09:10:17.738065
2288,252,18,20,2024-01-27 17:00:00,2024-01-27 18:53:26.070458
2289,215,9,20,2024-02-18 16:00:00,2024-02-18 19:55:10.181205
2290,179,16,17,2024-03-25 08:00:00,2024-03-25 13:23:22.013706
2291,119,10,22,2024-03-03 13:00:00,2024-03-03 17:59:01.431181
2292,201,20,12,2024-03-10 13:00:00,2024-03-10 15:28:37.509962
2293,113,4,29,2024-02-06 12:00:00,2024-02-06 17:50:48.518575
2294,167,8,22,2024-02-24 07:00:00,2024-02-24 08:52:51.499926
2295,164,4,12,2024-03-30 12:00:00,2024-03-30 16:31:26.738419
2296,248,16,20,2024-02-22 16:00:00,2024-02-22 18:10:27.480728
2297,149,9,17,2024-01-28 18:00:00,2024-01-28 21:02:42.104782
2298,288,11,9,2024-03-27 11:00:00,2024-03-27 14:03:22.123519
2299,227,14,13,2024-02-03 06:00:00,2024-02-03 08:20:29.710206
2300,113,11,21,2024-01-06 10:00:00,2024-01-06 13:14:17.454239
2301,114,19,29,2024-01-22 14:00:00,2024-01-22 16:01:51.614788
2302,57,20,20,2024-02-12 08:00:00,2024-02-12 12:01:29.301700
2303,11,1,26,2024-02-18 07:00:00,2024-02-18 11:54:07.803467
2304,171,12,25,2024-03-11 07:00:00,2024-03-11 11:16:28.768492
2305,266,7,12,2024-03-09 09:00:00,2024-03-09 14:55:33.911342
2306,275,13,28,2024-01-30 10:00:00,2024-01-30 15:00:23.137105
2307,192,11,14,2024-01-28 14:00:00,2024-01-28 18:40:00.018290
2308,7,2,28,2024-01-03 18:00:00,2024-01-03 23:42:06.393475
2309,53,17,13,2024-03-03 06:00:00,2024-03-03 07:47:05.019114
2310,155,1,8,2024-03-21 18:00:00,2024-03-21 22:26:25.260556
2311,18,9,24,2024-01-16 18:00:00,2024-01-16 20:53:21.421253
2312,206,5,27,2024-02-04 07:00:00,2024-02-04 08:22:57.487476
2313,259,14,1,2024-01-02 17:00:00,2024-01-02 22:09:04.527341
2314,78,4,24,2024-03-16 18:00:00,2024-03-16 20:57:20.230196
2315,160,11,14,2024-03-06 17:00:00,2024-03-06 18:07:01.775128
2316,141,15,7,2024-01-13 10:00:00,2024-01-13 15:50:46.722998
2317,296,16,13,2024-02-07 12:00:00,2024-02-07 13:27:55.123110
2318,209,18,9,2024-03-02 10:00:00,2024-03-02 15:32:17.983628
2319,274,17,8,2024-02-18 06:00:00,2024-02-18 11:57:56.771204
2320,202,12,25,2024-03-10 17:00:00,2024-03-10 18:32:29.477316
2321,115,19,1,2024-02-20 18:00:00,2024-02-20 20:09:38.079859
2322,190,16,19,2024-01-14 16:00:00,2024-01-14 18:33:10.976760
2323,74,3,4,2024-03-12 08:00:00,2024-03-12 10:02:18.272738
2324,251,19,8,2024-01-11 08:00:00,2024-01-11 11:00:57.511311
2325,243,17,24,2024-03-13 18:00:00,2024-03-13 20:09:43.735647
2326,253,9,14,2024-02-09 17:00:00,2024-02-09 19:41:21.632652
2327,78,2,11,2024-03-29 15:00:00,2024-03-29 18:59:37.141626
2328,3,9,23,2024-01-27 18:00:00,2024-01-27 21:48:43.370933
2329,251,18,16,2024-02-10 16:00:00,2024-02-10 18:10:43.308081
2330,237,16,17,2024-03-12 17:00:00,2024-03-12 22:57:49.596460
2331,42,4,14,2024-03-30 07:00:00,2024-03-30 09:52:42.348907
2332,7,6,17,2024-01-16 08:00:00,2024-01-16 09:59:12.617013
2333,59,2,29,2024-02-24 13:00:00,2024-02-24 14:51:12.997565
2334,269,16,5,2024-03-11 12:00:00,2024-03-11 14:59:49.301850
2335,152,4,14,2024-02-07 17:00:00,2024-02-07 22:36:35.463915
2336,139,17,11,2024-03-19 11:00:00,2024-03-19 14:49:08.586897
2337,85,5,10,2024-03-07 16:00:00,2024-03-07 18:01:20.313144
2338,191,17,20,2024-02-02 13:00:00,2024-02-02 16:18:51.842987
2339,170,5,6,2024-03-08 17:00:00,2024-03-08 22:08:49.344286
2340,6,11,14,2024-01-23 08:00:00,2024-01-23 11:21:08.881854
2341,3,10,23,2024-01-25 09:00:00,2024-01-25 13:28:12.813093
2342,276,15,11,2024-01-13 06:00:00,2024-01-13 10:07:29.509755
2343,81,3,12,2024-03-22 14:00:00,2024-03-22 19:25:00.177315
2344,177,1,30,2024-01-25 10:00:00,2024-01-25 12:25:15.376374
2345,219,19,24,2024-02-09 11:00:00,2024-02-09 15:07:21.016848
2346,207,9,18,2024-03-10 16:00:00,2024-03-10 20:17:48.616265
2347,40,19,5,2024-01-14 17:00:00,2024-01-14 19:04:55.946451
2348,92,9,19,2024-01-14 08:00:00,2024-01-14 12:59:03.920659
2349,197,11,19,2024-03-16 15:00:00,2024-03-16 17:23:10.275081
2350,243,7,6,2024-01-01 18:00:00,2024-01-01 20:09:32.958656
2351,111,3,30,2024-03-19 08:00:00,2024-03-19 09:42:59.999976
2352,244,1,11,2024-01-10 06:00:00,2024-01-10 07:41:05.548688
2353,226,14,22,2024-03-01 11:00:00,2024-03-01 13:30:46.049787
2354,61,8,18,2024-02-20 12:00:00,2024-02-20 16:52:10.553205
2355,243,12,10,2024-03-07 11:00:00,2024-03-07 14:39:12.339132
2356,110,6,21,2024-02-05 17:00:00,2024-02-05 18:42:51.911999
2357,224,18,15,2024-03-03 17:00:00,2024-03-03 21:56:41.371003
2358,62,18,29,2024-02-25 16:00:00,2024-02-25 18:44:27.248803
2359,13,12,28,2024-02-29 18:00:00,2024-02-29 22:21:00.703756
2360,218,7,20,2024-03-12 09:00:00,2024-03-12 11:54:44.233480
2361,92,1,7,2024-02-26 11:00:00,2024-02-26 14:37:48.046706
2362,3,19,10,2024-02-12 07:00:00,2024-02-12 12:33:18.733606
2363,130,17,30,2024-01-02 15:00:00,2024-01-02 17:21:54.500941
2364,141,16,13,2024-01-06 17:00:00,2024-01-06 21:31:16.760752
2365,141,2,19,2024-01-04 17:00:00,2024-01-04 22:38:16.347106
2366,233,16,6,2024-03-01 17:00:00,2024-03-01 22:22:28.862964
2367,280,4,2,2024-02-17 06:00:00,2024-02-17 10:03:52.568858
2368,79,6,28,2024-01-17 07:00:00,2024-01-17 10:05:52.306496
2369,62,2,15,2024-03-22 17:00:00,2024-03-22 18:18:41.858505
2370,50,18,9,2024-01-25 16:00:00,2024-01-25 20:04:12.068228
2371,9,11,27,2024-03-27 11:00:00,2024-03-27 16:29:19.256509
2372,87,19,24,2024-02-16 14:00:00,2024-02-16 15:04:15.081824
2373,207,14,27,2024-03-26 16:00:00,2024-03-26 17:18:26.701308
2374,99,17,5,2024-02-04 07:00:00,2024-02-04 08:51:46.534138
2375,23,9,20,2024-01-26 17:00:00,2024-01-26 20:31:38.384957
2376,89,1,10,2024-02-05 14:00:00,2024-02-05 16:45:12.326000
2377,175,15,19,2024-03-30 07:00:00,2024-03-30 10:49:51.407194
2378,238,3,4,2024-01-12 08:00:00,2024-01-12 12:38:51.906789
2379,96,11,19,2024-03-21 06:00:00,2024-03-21 10:50:01.006236
2380,6,7,21,2024-02-17 13:00:00,2024-02-17 14:24:22.948798
2381,127,10,27,2024-03-28 16:00:00,2024-03-28 21:42:47.833521
2382,98,5,10,2024-01-07 12:00:00,2024-01-07 16:31:46.451335
2383,92,9,5,2024-03-13 11:00:00,2024-03-13 14:04:11.689914
2384,97,9,29,2024-01-26 08:00:00,2024-01-26 13:53:47.007762
2385,133,15,9,2024-01-12 13:00:00,2024-01-12 15:46:32.755854
2386,187,12,25,2024-03-23 14:00:00,2024-03-23 17:14:54.116605
2387,88,2,27,2024-03-15 12:00:00,2024-03-15 13:46:42.676079
2388,292,7,23,2024-02-25 11:00:00,2024-02-25 15:13:48.143702
2389,148,7,11,2024-03-30 14:00:00,2024-03-30 17:45:29.001711
2390,138,3,17,2024-01-27 10:00:00,2024-01-27 12:05:28.588557
2391,134,2,30,2024-01-15 14:00:00,2024-01-15 18:17:29.979262
2392,96,16,5,2024-02-29 15:00:00,2024-02-29 17:36:53.837221
2393,289,13,22,2024-03-16 06:00:00,2024-03-16 08:36:42.696844
2394,54,12,28,2024-01-02 08:00:00,2024-01-02 11:06:25.339729
2395,172,11,21,2024-01-13 08:00:00,2024-01-13 13:33:56.678815
2396,157,6,15,2024-03-10 08:00:00,2024-03-10 12:45:36.813188
2397,225,20,15,2024-03-16 15:00:00,2024-03-16 19:28:20.971882
2398,205,16,27,2024-02-01 10:00:00,2024-02-01 14:37:00.704185
2399,173,16,22,2024-02-21 10:00:00,2024-02-21 11:12:02.321432
2400,120,17,4,2024-02-23 12:00:00,2024-02-23 16:52:13.304063
2401,296,13,19,2024-01-04 08:00:00,2024-01-04 11:33:39.678305
2402,154,20,23,2024-03-08 09:00:00,2024-03-08 14:45:26.889866
2403,291,5,5,2024-03-25 11:00:00,2024-03-25 15:56:34.249565
2404,28,3,10,2024-01-19 18:00:00,2024-01-19 20:43:49.844095
2405,203,6,15,2024-01-01 16:00:00,2024-01-01 17:44:14.838172
2406,89,10,10,2024-01-11 08:00:00,2024-01-11 10:10:51.304488
2407,105,14,3,2024-02-01 08:00:00,2024-02-01 12:25:24.844375
2408,192,1,16,2024-01-21 11:00:00,2024-01-21 12:29:58.442531
2409,282,13,23,2024-01-28 13:00:00,2024-01-28 17:20:31.863308
2410,238,8,25,2024-01-13 12:00:00,2024-01-13 13:38:33.043086
2411,69,13,25,2024-02-11 10:00:00,2024-02-11 15:05:56.239371
2412,218,20,13,2024-03-09 07:00:00,2024-03-09 09:44:03.609330
2413,14,8,29,2024-03-18 08:00:00,2024-03-18 12:50:21.190672
2414,189,12,11,2024-03-05 06:00:00,2024-03-05 10:03:10.197426
2415,204,3,21,2024-01-30 08:00:00,2024-01-30 11:29:59.094377
2416,23,7,10,2024-02-25 07:00:00,2024-02-25 09:41:52.559802
2417,93,14,5,2024-02-06 10:00:00,2024-02-06 12:56:02.679283
2418,247,2,9,2024-02-23 08:00:00,2024-02-23 09:49:03.771788
2419,265,4,15,2024-01-11 11:00:00,2024-01-11 15:25:49.181154
2420,52,13,26,2024-01-02 08:00:00,2024-01-02 10:35:42.464008
2421,295,17,13,2024-03-28 13:00:00,2024-03-28 14:03:28.595863
2422,206,14,25,2024-01-07 10:00:00,2024-01-07 13:07:29.661620
2423,60,20,26,2024-02-27 14:00:00,2024-02-27 16:51:50.855678
2424,243,11,28,2024-03-09 11:00:00,2024-03-09 12:33:30.098503
2425,92,14,18,2024-02-19 16:00:00,2024-02-19 17:24:00.164005
2426,4,11,30,2024-03-31 15:00:00,2024-03-31 17:17:21.057935
2427,264,20,24,2024-02-28 12:00:00,2024-02-28 13:14:33.784768
2428,145,2,4,2024-03-03 13:00:00,2024-03-03 15:50:07.874177
2429,190,9,14,2024-02-13 16:00:00,2024-02-13 18:28:50.600171
2430,13,18,9,2024-01-23 10:00:00,2024-01-23 12:47:03.936512
2431,9,15,11,2024-02-08 16:00:00,2024-02-08 17:10:41.071370
2432,58,12,24,2024-01-05 14:00:00,2024-01-05 18:41:36.245509
2433,128,6,3,2024-03-09 07:00:00,2024-03-09 08:37:48.983298
2434,75,16,14,2024-02-05 11:00:00,2024-02-05 16:51:33.349956
2435,125,17,19,2024-02-28 06:00:00,2024-02-28 07:22:57.650588
2436,191,2,5,2024-03-18 17:00:00,2024-03-18 21:11:20.660697
2437,52,13,17,2024-01-11 11:00:00,2024-01-11 16:38:13.929922
2438,155,14,13,2024-01-03 08:00:00,2024-01-03 13:45:06.459852
2439,132,3,27,2024-02-25 07:00:00,2024-02-25 11:58:05.606306
2440,293,9,10,2024-03-19 14:00:00,2024-03-19 17:41:44.837303
2441,125,2,12,2024-03-14 13:00:00,2024-03-14 15:04:33.766793
2442,224,9,24,2024-03-29 18:00:00,2024-03-29 19:55:42.842497
2443,257,2,20,2024-02-21 08:00:00,2024-02-21 12:23:27.748481
2444,140,1,14,2024-01-27 06:00:00,2024-01-27 10:54:36.910358
2445,67,9,9,2024-02-29 15:00:00,2024-02-29 19:57:04.647981
2446,163,4,8,2024-01-29 06:00:00,2024-01-29 10:32:42.153177
2447,114,3,20,2024-02-06 17:00:00,2024-02-06 21:33:36.604875
2448,236,19,14,2024-03-22 15:00:00,2024-03-22 17:38:37.536272
2449,200,16,30,2024-03-12 06:00:00,2024-03-12 08:42:53.112945
2450,164,12,27,2024-02-26 08:00:00,2024-02-26 11:18:35.055932
2451,256,7,18,2024-03-30 08:00:00,2024-03-30 12:21:53.747128
2452,131,13,2,2024-03-25 15:00:00,2024-03-25 20:50:19.024955
2453,250,18,12,2024-01-11 09:00:00,2024-01-11 13:44:24.196129
2454,272,12,10,2024-02-07 18:00:00,2024-02-07 20:34:36.085548
2455,240,1,5,2024-03-20 15:00:00,2024-03-20 16:50:01.217494
2456,181,19,14,2024-02-23 18:00:00,2024-02-23 19:07:01.350192
2457,146,18,24,2024-03-03 09:00:00,2024-03-03 11:52:35.118047
2458,276,5,13,2024-03-18 07:00:00,2024-03-18 08:29:05.636799
2459,112,7,4,2024-03-14 10:00:00,2024-03-14 11:53:35.203893
2460,82,13,18,2024-02-22 11:00:00,2024-02-22 15:45:23.056566
2461,215,20,9,2024-02-10 18:00:00,2024-02-10 20:48:57.144269
2462,55,11,17,2024-03-09 14:00:00,2024-03-09 16:57:39.120596
2463,207,16,25,2024-02-29 10:00:00,2024-02-29 15:07:50.491852
2464,231,6,30,2024-01-23 12:00:00,2024-01-23 14:26:31.340581
2465,273,11,25,2024-02-29 16:00:00,2024-02-29 17:51:40.872027
2466,51,13,19,2024-03-24 12:00:00,2024-03-24 17:52:16.453050
2467,211,7,21,2024-01-04 15:00:00,2024-01-04 17:07:15.467032
2468,258,3,20,2024-03-14 17:00:00,2024-03-14 20:02:37.954852
2469,12,11,20,2024-02-01 08:00:00,2024-02-01 11:50:47.510651
2470,242,3,12,2024-01-03 17:00:00,2024-01-03 21:00:24.166580
2471,200,18,17,2024-01-25 08:00:00,2024-01-25 11:17:19.840155
2472,123,6,16,2024-01-26 11:00:00,2024-01-26 12:39:47.701029
2473,34,1,7,2024-03-14 13:00:00,2024-03-14 16:17:45.472668
2474,228,8,26,2024-01-23 13:00:00,2024-01-23 16:30:03.868904
2475,57,20,27,2024-02-12 08:00:00,2024-02-12 10:13:27.542171
2476,36,1,24,2024-01-05 16:00:00,2024-01-05 20:23:03.702762
2477,267,16,28,2024-02-19 07:00:00,2024-02-19 11:54:54.769176
2478,134,18,4,2024-03-18 16:00:00,2024-03-18 21:56:45.758652
2479,13,15,16,2024-01-08 10:00:00,2024-01-08 15:03:29.923088
2480,21,12,13,2024-03-06 16:00:00,2024-03-06 20:14:53.336486
2481,220,4,4,2024-01-19 10:00:00,2024-01-19 14:47:22.927653
2482,297,4,24,2024-01-22 11:00:00,2024-01-22 14:03:52.074978
2483,174,5,30,2024-02-01 18:00:00,2024-02-01 21:24:46.638085
2484,136,4,11,2024-03-23 17:00:00,2024-03-23 18:22:13.252000
2485,252,8,25,2024-02-03 11:00:00,2024-02-03 13:28:35.257254
2486,228,11,26,2024-02-27 17:00:00,2024-02-27 19:17:22.591672
2487,141,20,2,2024-01-18 08:00:00,2024-01-18 11:36:32.027283
2488,14,8,29,2024-02-17 15:00:00,2024-02-17 17:48:49.036230
2489,150,10,23,2024-01-21 15:00:00,2024-01-21 19:10:10.102438
2490,244,15,22,2024-02-07 08:00:00,2024-02-07 12:43:07.196992
2491,66,5,20,2024-02-07 12:00:00,2024-02-07 14:17:11.503697
2492,117,1,28,2024-01-28 15:00:00,2024-01-28 17:30:53.218212
2493,300,1,9,2024-02-16 17:00:00,2024-02-16 20:32:34.648091
2494,265,13,16,2024-03-20 08:00:00,2024-03-20 13:51:43.259630
2495,80,19,28,2024-03-05 11:00:00,2024-03-05 14:37:00.073545
2496,194,16,21,2024-01-22 14:00:00,2024-01-22 17:24:36.944711
2497,248,13,1,2024-03-26 07:00:00,2024-03-26 09:42:42.605912
2498,159,7,8,2024-01-20 10:00:00,2024-01-20 14:02:35.542237
2499,62,7,12,2024-03-04 13:00:00,2024-03-04 16:50:49.343845
2500,7,17,29,2024-01-30 17:00:00,2024-01-30 19:00:45.539720
